col_date,temperature2,anomaly_temp2
2022-04-10 11:33:10.049171,28.3,-1
2022-04-10 11:33:43.517123,28.3,-1
2022-04-10 11:34:47.682528,28.3,-1
2022-04-10 11:35:41.024984,28.3,-1
2022-04-10 11:36:44.159221,28.3,-1
2022-04-10 11:37:44.53104,28.3,-1
2022-04-10 11:38:46.070039,28.3,-1
2022-04-10 11:39:51.703943,28.3,-1
2022-04-10 11:40:55.62903,28.3,-1
2022-04-10 11:41:49.203993,28.3,-1
2022-04-10 11:42:57.579523,28.4,-1
2022-04-10 11:44:02.594009,28.4,-1
2022-04-10 11:44:53.288873,28.4,-1
2022-04-10 11:45:50.617211,28.4,-1
2022-04-10 11:46:49.935935,28.4,-1
2022-04-10 11:47:53.143611,28.4,-1
2022-04-10 11:48:57.172144,28.4,-1
2022-04-10 11:49:52.352458,28.4,-1
2022-04-10 11:51:01.320795,28.4,-1
2022-04-10 11:51:56.024107,28.4,-1
2022-04-10 11:52:55.519271,28.4,-1
2022-04-10 11:53:59.708809,28.4,-1
2022-04-10 11:54:58.583548,28.4,-1
2022-04-10 11:56:05.216983,28.4,-1
2022-04-10 11:57:05.051419,28.4,-1
2022-04-10 11:57:52.291714,28.4,-1
2022-04-10 11:58:58.584978,28.4,-1
2022-04-10 11:59:53.916613,28.4,-1
2022-04-10 12:01:07.781222,28.4,-1
2022-04-10 12:02:09.251076,28.4,-1
2022-04-10 12:03:25.171029,28.4,-1
2022-04-10 12:04:08.825986,28.4,-1
2022-04-10 12:05:01.37415,28.4,-1
2022-04-10 12:05:58.569075,28.4,-1
2022-04-10 12:07:12.89542,28.4,-1
2022-04-10 12:08:01.120435,28.4,-1
2022-04-10 12:09:52.105405,28.4,-1
2022-04-10 12:10:22.863343,28.4,-1
2022-04-10 12:11:01.370018,28.4,-1
2022-04-10 12:12:05.826198,28.4,-1
2022-04-10 12:13:04.613658,28.4,-1
2022-04-10 12:14:07.991295,28.4,-1
2022-04-10 12:15:09.516567,28.4,-1
2022-04-10 12:16:11.196505,28.4,-1
2022-04-10 12:17:13.546287,28.4,-1
2022-04-10 12:18:29.757219,28.4,-1
2022-04-10 12:19:10.840446,28.4,-1
2022-04-10 12:20:09.34622,28.4,-1
2022-04-10 12:21:07.041666,28.4,-1
2022-04-10 12:22:12.818308,28.4,-1
2022-04-10 12:23:27.746007,28.4,-1
2022-04-10 12:24:19.462834,28.4,-1
2022-04-10 12:25:13.703725,28.4,-1
2022-04-10 12:26:28.366041,28.4,-1
2022-04-10 12:27:34.066853,28.4,-1
2022-04-10 12:28:16.772662,28.4,-1
2022-04-10 12:29:13.767473,28.4,-1
2022-04-10 12:30:17.64577,28.4,-1
2022-04-10 12:31:16.899423,28.3,-1
2022-04-10 12:32:22.542785,28.3,-1
2022-04-10 12:33:20.531919,28.3,-1
2022-04-10 12:34:27.512832,28.3,-1
2022-04-10 12:35:35.395321,28.3,-1
2022-04-10 12:36:27.668051,28.3,-1
2022-04-10 12:37:27.293286,28.3,-1
2022-04-10 12:38:17.762855,28.3,-1
2022-04-10 12:39:29.50062,28.3,-1
2022-04-10 12:40:20.240134,28.3,-1
2022-04-10 12:41:27.788327,28.3,-1
2022-04-10 12:42:23.180176,28.3,-1
2022-04-10 12:43:37.793476,28.3,-1
2022-04-10 12:44:29.838587,28.3,-1
2022-04-10 12:45:40.935014,28.3,-1
2022-04-10 12:46:24.597707,28.3,-1
2022-04-10 12:47:29.89061,28.3,-1
2022-04-10 12:48:30.798447,28.3,-1
2022-04-10 12:49:37.444743,28.3,-1
2022-04-10 12:50:37.618833,28.3,-1
2022-04-10 12:51:38.18182,28.3,-1
2022-04-10 12:52:54.080278,28.3,-1
2022-04-10 12:53:34.65115,28.3,-1
2022-04-10 12:54:40.885882,28.3,-1
2022-04-10 12:55:29.644014,28.3,-1
2022-04-10 12:56:37.086818,28.3,-1
2022-04-10 12:57:35.304484,28.3,-1
2022-04-10 12:58:31.524347,28.3,-1
2022-04-10 12:59:33.935809,28.3,-1
2022-04-10 13:00:39.151135,28.3,-1
2022-04-10 13:01:34.886511,28.3,-1
2022-04-10 13:02:38.517921,28.3,-1
2022-04-10 13:03:45.758937,28.3,-1
2022-04-10 13:04:34.396767,28.3,-1
2022-04-10 13:05:44.965344,28.3,-1
2022-04-10 13:07:02.766908,28.3,-1
2022-04-10 13:07:54.832737,28.3,-1
2022-04-10 13:08:40.499432,28.3,-1
2022-04-10 13:09:43.48299,28.3,-1
2022-04-10 13:10:43.84678,28.3,-1
2022-04-10 13:12:08.998469,28.3,-1
2022-04-10 13:12:44.264364,28.3,-1
2022-04-10 13:13:53.574919,28.3,-1
2022-04-10 13:15:00.880437,28.3,-1
2022-04-10 13:15:52.571973,28.3,-1
2022-04-10 13:16:44.533181,28.3,-1
2022-04-10 13:17:49.859263,28.3,-1
2022-04-10 13:18:53.408251,28.3,-1
2022-04-10 13:19:51.731574,28.3,-1
2022-04-10 13:20:55.87058,28.3,-1
2022-04-10 13:21:57.244388,28.3,-1
2022-04-10 13:23:17.923857,28.3,-1
2022-04-10 13:23:58.753569,28.3,-1
2022-04-10 13:24:56.929034,28.3,-1
2022-04-10 13:26:00.588747,28.3,-1
2022-04-10 13:27:08.308495,28.3,-1
2022-04-10 13:27:52.160213,28.2,-1
2022-04-10 13:28:58.033259,28.2,-1
2022-04-10 13:30:06.214344,28.3,-1
2022-04-10 13:31:07.024838,28.3,-1
2022-04-10 13:32:06.15926,28.3,-1
2022-04-10 13:33:33.608005,28.3,-1
2022-04-10 13:34:09.267077,28.3,-1
2022-04-10 13:34:57.28172,28.3,-1
2022-04-10 13:36:04.143061,28.3,-1
2022-04-10 13:37:10.437868,28.3,-1
2022-04-10 13:38:04.993041,28.3,-1
2022-04-10 13:39:08.293012,28.3,-1
2022-04-10 13:40:06.758241,28.3,-1
2022-04-10 13:41:05.142992,28.3,-1
2022-04-10 13:42:08.324799,28.3,-1
2022-04-10 13:43:14.058593,28.3,-1
2022-04-10 13:44:09.489398,28.3,-1
2022-04-10 13:45:11.620559,28.2,-1
2022-04-10 13:46:12.246093,28.3,-1
2022-04-10 13:47:11.142121,28.2,-1
2022-04-10 13:48:10.10594,28.2,-1
2022-04-10 13:49:14.838993,28.3,-1
2022-04-10 13:50:11.309238,28.3,-1
2022-04-10 13:51:12.286404,28.3,-1
2022-04-10 13:52:09.534209,28.3,-1
2022-04-10 13:53:22.817258,28.3,-1
2022-04-10 13:54:38.526752,28.3,-1
2022-04-10 13:55:17.569468,28.3,-1
2022-04-10 13:56:16.391105,28.3,-1
2022-04-10 13:57:20.843702,28.3,-1
2022-04-10 13:58:17.122191,28.3,-1
2022-04-10 13:59:24.470114,28.3,-1
2022-04-10 14:00:41.261514,28.3,-1
2022-04-10 14:01:29.203821,28.3,-1
2022-04-10 14:02:23.525082,28.2,-1
2022-04-10 14:03:27.602466,28.2,-1
2022-04-10 14:04:27.312041,28.2,-1
2022-04-10 14:05:19.48199,28.2,-1
2022-04-10 14:06:26.807051,28.2,-1
2022-04-10 14:07:28.723878,28.2,-1
2022-04-10 14:08:27.232241,28.2,-1
2022-04-10 14:09:24.884126,28.3,-1
2022-04-10 14:10:36.097211,28.3,-1
2022-04-10 14:11:25.689962,28.3,-1
2022-04-10 14:12:28.997103,28.3,-1
2022-04-10 14:13:30.527677,28.3,-1
2022-04-10 14:14:57.117616,28.2,-1
2022-04-10 14:15:40.518895,28.2,-1
2022-04-10 14:16:33.208436,28.2,-1
2022-04-10 14:17:47.512143,28.2,-1
2022-04-10 14:18:50.684196,28.2,-1
2022-04-10 14:19:40.147086,28.2,-1
2022-04-10 14:20:40.189104,28.2,-1
2022-04-10 14:21:37.468097,28.2,-1
2022-04-10 14:22:45.001209,28.2,-1
2022-04-10 14:23:39.95999,28.2,-1
2022-04-10 14:24:34.753871,28.2,-1
2022-04-10 14:25:44.736055,28.2,-1
2022-04-10 14:26:37.531998,28.2,-1
2022-04-10 14:28:05.512928,28.2,-1
2022-04-10 14:28:35.591509,28.2,-1
2022-04-10 14:30:00.056199,28.1,-1
2022-04-10 14:30:42.782984,28.1,-1
2022-04-10 14:31:47.242369,28.1,-1
2022-04-10 14:32:44.403598,28.1,-1
2022-04-10 14:33:42.780807,28.1,-1
2022-04-10 14:34:44.698307,28.1,-1
2022-04-10 14:35:44.732149,28.1,-1
2022-04-10 14:36:48.806123,28.1,-1
2022-04-10 14:37:44.139576,28.1,-1
2022-04-10 14:38:42.317097,28.1,-1
2022-04-10 14:39:55.226496,28.1,-1
2022-04-10 14:40:46.448892,28.1,-1
2022-04-10 14:41:45.537695,28.1,-1
2022-04-10 14:43:02.361003,28.1,-1
2022-04-10 14:43:50.522681,28.1,-1
2022-04-10 14:45:15.425232,28.1,-1
2022-04-10 14:45:59.334527,28.1,-1
2022-04-10 14:46:49.742454,28.1,-1
2022-04-10 14:47:57.478746,28.1,-1
2022-04-10 14:49:03.036968,28.1,-1
2022-04-10 14:49:59.756191,28.1,-1
2022-04-10 14:50:57.601071,28.1,-1
2022-04-10 14:51:55.214044,28.1,-1
2022-04-10 14:52:51.533987,28.1,-1
2022-04-10 14:53:58.770892,28.1,-1
2022-04-10 14:55:03.087389,28.1,-1
2022-04-10 14:56:04.730571,28.1,-1
2022-04-10 14:56:57.888009,28.1,-1
2022-04-10 14:58:16.932654,28.1,-1
2022-04-10 14:58:59.921988,28.1,-1
2022-04-10 15:00:00.917313,28.1,-1
2022-04-10 15:00:59.414215,28.1,-1
2022-04-10 15:01:58.766703,28.1,-1
2022-04-10 15:03:04.245036,28.0,-1
2022-04-10 15:04:03.512592,28.0,-1
2022-04-10 15:05:14.293445,28.0,-1
2022-04-10 15:06:00.683762,28.0,-1
2022-04-10 15:07:07.937776,28.0,-1
2022-04-10 15:08:10.873234,28.0,-1
2022-04-10 15:09:12.433644,28.0,-1
2022-04-10 15:10:13.983777,28.0,-1
2022-04-10 15:11:18.758846,28.0,-1
2022-04-10 15:12:11.232468,28.0,-1
2022-04-10 15:13:29.942826,28.0,-1
2022-04-10 15:14:10.472906,28.0,-1
2022-04-10 15:15:34.998942,28.0,-1
2022-04-10 15:16:17.313485,28.0,-1
2022-04-10 15:17:28.855195,28.0,-1
2022-04-10 15:18:27.74387,28.0,-1
2022-04-10 15:19:19.773347,28.0,-1
2022-04-10 15:20:10.62555,28.0,-1
2022-04-10 15:21:10.173262,28.0,-1
2022-04-10 15:22:26.774063,28.1,-1
2022-04-10 15:23:37.367085,28.1,-1
2022-04-10 15:24:23.132817,28.1,-1
2022-04-10 15:25:14.791986,28.1,-1
2022-04-10 15:26:24.199434,28.1,-1
2022-04-10 15:27:28.182544,28.1,-1
2022-04-10 15:28:16.203938,28.1,-1
2022-04-10 15:29:38.980504,28.1,-1
2022-04-10 15:30:22.326678,28.1,-1
2022-04-10 15:31:17.85649,28.1,-1
2022-04-10 15:32:23.510154,28.1,-1
2022-04-10 15:33:26.497074,28.1,-1
2022-04-10 15:34:21.775937,28.1,-1
2022-04-10 15:35:23.965585,28.0,-1
2022-04-10 15:36:23.121149,28.0,-1
2022-04-10 15:37:22.876239,28.0,-1
2022-04-10 15:38:34.866391,28.0,-1
2022-04-10 15:39:36.88683,28.0,-1
2022-04-10 15:40:29.43997,28.0,-1
2022-04-10 15:41:27.446137,28.0,-1
2022-04-10 15:42:36.647324,28.0,-1
2022-04-10 15:43:29.047941,28.0,-1
2022-04-10 15:44:33.794153,28.0,-1
2022-04-10 15:45:41.688167,28.0,-1
2022-04-10 15:46:37.308502,28.0,-1
2022-04-10 15:47:41.495024,28.0,-1
2022-04-10 15:48:33.402231,28.0,-1
2022-04-10 15:49:31.15081,28.0,-1
2022-04-10 15:50:31.192728,28.0,-1
2022-04-10 15:51:47.837329,28.0,-1
2022-04-10 15:52:42.818333,28.0,-1
2022-04-10 15:53:36.832877,28.0,-1
2022-04-10 15:54:55.536896,28.0,-1
2022-04-10 15:55:38.793886,28.0,-1
2022-04-10 15:56:46.11369,28.0,-1
2022-04-10 15:57:49.287164,28.0,-1
2022-04-10 15:58:51.760835,28.0,-1
2022-04-10 15:59:47.66303,28.0,-1
2022-04-10 16:00:42.585592,28.1,-1
2022-04-10 16:01:42.824746,28.1,-1
2022-04-10 16:02:41.63739,28.1,-1
2022-04-10 16:03:50.377685,28.0,-1
2022-04-10 16:04:50.177936,28.0,-1
2022-04-10 16:05:40.609294,28.0,-1
2022-04-10 16:06:52.323341,28.0,-1
2022-04-10 16:07:47.080198,28.0,-1
2022-04-10 16:08:49.985714,28.0,-1
2022-04-10 16:09:43.385337,28.0,-1
2022-04-10 16:10:51.575124,28.0,-1
2022-04-10 16:11:54.944306,27.9,-1
2022-04-10 16:12:52.982114,27.9,-1
2022-04-10 16:13:49.731458,27.9,-1
2022-04-10 16:14:45.389277,27.9,-1
2022-04-10 16:16:01.542806,27.9,-1
2022-04-10 16:16:56.760003,27.9,-1
2022-04-10 16:18:04.159116,27.9,-1
2022-04-10 16:18:48.214125,27.9,-1
2022-04-10 16:20:10.330749,27.9,-1
2022-04-10 16:20:57.417809,27.9,-1
2022-04-10 16:22:03.692717,27.9,-1
2022-04-10 16:22:54.377959,27.9,-1
2022-04-10 16:24:05.458433,27.9,-1
2022-04-10 16:24:53.377531,27.9,-1
2022-04-10 16:26:02.206025,27.9,-1
2022-04-10 16:26:59.547969,27.9,-1
2022-04-10 16:28:04.211127,27.9,-1
2022-04-10 16:28:55.846608,27.9,-1
2022-04-10 16:30:06.182691,27.9,-1
2022-04-10 16:30:59.161665,27.9,-1
2022-04-10 16:32:00.403319,27.9,-1
2022-04-10 16:33:06.868702,27.9,-1
2022-04-10 16:34:13.694484,27.9,-1
2022-04-10 16:34:59.03749,27.9,-1
2022-04-10 16:35:59.769654,27.9,-1
2022-04-10 16:37:19.505404,27.9,-1
2022-04-10 16:38:09.10726,27.9,-1
2022-04-10 16:39:16.470457,27.9,-1
2022-04-10 16:40:06.424356,27.8,-1
2022-04-10 16:41:04.670647,27.8,-1
2022-04-10 16:42:02.543412,27.8,-1
2022-04-10 16:43:07.71816,27.8,-1
2022-04-10 16:44:09.89803,27.8,-1
2022-04-10 16:45:10.163531,27.8,-1
2022-04-10 16:46:13.325884,27.8,-1
2022-04-10 16:47:04.712477,27.8,-1
2022-04-10 16:48:17.03015,27.9,-1
2022-04-10 16:49:16.54902,27.9,-1
2022-04-10 16:50:04.510966,27.9,-1
2022-04-10 16:51:08.035635,27.9,-1
2022-04-10 16:52:10.74448,27.8,-1
2022-04-10 16:53:17.097389,27.8,-1
2022-04-10 16:54:10.605134,27.8,-1
2022-04-10 16:55:16.231022,27.8,-1
2022-04-10 16:56:24.651867,27.8,-1
2022-04-10 16:57:20.17152,27.8,-1
2022-04-10 16:58:26.120113,27.9,-1
2022-04-10 16:59:13.322887,27.9,-1
2022-04-10 17:00:20.520968,27.9,-1
2022-04-10 17:01:15.862773,27.9,-1
2022-04-10 17:02:22.652475,27.9,-1
2022-04-10 17:03:18.078889,27.9,-1
2022-04-10 17:04:31.772945,27.9,-1
2022-04-10 17:05:27.444368,27.8,-1
2022-04-10 17:06:17.652035,27.8,-1
2022-04-10 17:07:35.662073,27.8,-1
2022-04-10 17:08:23.066864,27.8,-1
2022-04-10 17:09:29.743006,27.8,-1
2022-04-10 17:10:22.172004,27.8,-1
2022-04-10 17:11:29.06174,27.8,-1
2022-04-10 17:12:32.613764,27.8,-1
2022-04-10 17:13:25.328489,27.8,-1
2022-04-10 17:14:34.032547,27.8,-1
2022-04-10 17:15:39.539185,27.8,-1
2022-04-10 17:16:27.574513,27.8,-1
2022-04-10 17:17:23.465016,27.8,-1
2022-04-10 17:18:31.140832,27.8,-1
2022-04-10 17:19:31.611701,27.8,-1
2022-04-10 17:20:33.755308,27.8,-1
2022-04-10 17:21:38.617475,27.8,-1
2022-04-10 17:22:32.828284,27.8,-1
2022-04-10 17:23:32.992932,27.8,-1
2022-04-10 17:24:58.759435,27.8,-1
2022-04-10 17:25:37.019728,27.9,-1
2022-04-10 17:26:43.571048,27.9,-1
2022-04-10 17:27:58.997496,27.9,-1
2022-04-10 17:28:56.292797,27.9,-1
2022-04-10 17:29:45.290389,27.9,-1
2022-04-10 17:30:49.794586,27.9,-1
2022-04-10 17:31:38.399117,27.9,-1
2022-04-10 17:32:35.882065,27.9,-1
2022-04-10 17:33:49.890385,27.9,-1
2022-04-10 17:34:35.649102,27.9,-1
2022-04-10 17:35:38.006092,27.9,-1
2022-04-10 17:36:44.872992,27.9,-1
2022-04-10 17:37:44.965554,27.9,-1
2022-04-10 17:39:07.984332,27.9,-1
2022-04-10 17:39:48.376049,27.9,-1
2022-04-10 17:40:54.190398,27.9,-1
2022-04-10 17:41:44.417513,27.8,-1
2022-04-10 17:42:46.589202,27.9,-1
2022-04-10 17:43:46.961949,27.8,-1
2022-04-10 17:44:56.209497,27.9,-1
2022-04-10 17:45:56.342428,27.8,-1
2022-04-10 17:46:47.386148,27.8,-1
2022-04-10 17:47:49.999888,27.8,-1
2022-04-10 17:48:50.082158,27.8,-1
2022-04-10 17:49:49.018982,27.8,-1
2022-04-10 17:50:46.137464,27.9,-1
2022-04-10 17:51:52.788671,27.8,-1
2022-04-10 17:52:51.483539,27.8,-1
2022-04-10 17:54:02.658143,27.8,-1
2022-04-10 17:54:54.570935,27.8,-1
2022-04-10 17:55:53.645693,27.8,-1
2022-04-10 17:56:59.304534,27.8,-1
2022-04-10 17:57:51.665856,27.8,-1
2022-04-10 17:58:51.413403,27.8,-1
2022-04-10 18:00:21.532214,27.8,-1
2022-04-10 18:00:55.309046,27.8,-1
2022-04-10 18:01:59.582381,27.8,-1
2022-04-10 18:02:59.390413,27.8,-1
2022-04-10 18:04:25.430987,27.8,-1
2022-04-10 18:05:18.757379,27.8,-1
2022-04-10 18:06:28.94326,27.8,-1
2022-04-10 18:06:58.304539,27.8,-1
2022-04-10 18:08:09.797565,27.8,-1
2022-04-10 18:09:02.813,27.8,-1
2022-04-10 18:10:04.665017,27.8,-1
2022-04-10 18:11:05.79606,27.8,-1
2022-04-10 18:12:10.975473,27.8,-1
2022-04-10 18:13:15.046882,27.8,-1
2022-04-10 18:14:07.087884,27.8,-1
2022-04-10 18:15:07.759968,27.8,-1
2022-04-10 18:16:05.902813,27.8,-1
2022-04-10 18:17:04.227453,27.8,-1
2022-04-10 18:18:07.585028,27.8,-1
2022-04-10 18:19:10.855346,27.8,-1
2022-04-10 18:20:19.920829,27.8,-1
2022-04-10 18:21:36.440076,27.8,-1
2022-04-10 18:22:12.952908,27.8,-1
2022-04-10 18:23:24.544526,27.8,-1
2022-04-10 18:24:07.940911,27.8,-1
2022-04-10 18:25:11.803422,27.8,-1
2022-04-10 18:26:08.256141,27.8,-1
2022-04-10 18:27:10.879456,27.7,-1
2022-04-10 18:28:11.815,27.7,-1
2022-04-10 18:29:13.309531,27.7,-1
2022-04-10 18:30:33.965124,27.7,-1
2022-04-10 18:31:18.137908,27.7,-1
2022-04-10 18:32:14.32259,27.7,-1
2022-04-10 18:33:25.842614,27.7,-1
2022-04-10 18:34:24.505813,27.7,-1
2022-04-10 18:35:19.77424,27.7,-1
2022-04-10 18:36:18.970699,27.7,-1
2022-04-10 18:37:28.227815,27.7,-1
2022-04-10 18:38:19.925591,27.7,-1
2022-04-10 18:39:17.499345,27.7,-1
2022-04-10 18:40:29.331941,27.7,-1
2022-04-10 18:41:23.055221,27.6,1
2022-04-10 18:42:26.588284,27.6,1
2022-04-10 18:43:24.63486,27.6,1
2022-04-10 18:44:30.57658,27.6,1
2022-04-10 18:45:26.874807,27.6,1
2022-04-10 18:46:18.975202,27.6,1
2022-04-10 18:47:38.282428,27.6,1
2022-04-10 18:48:23.508279,27.6,1
2022-04-10 18:49:31.816306,27.6,1
2022-04-10 18:50:28.985975,27.6,1
2022-04-10 18:51:31.308348,27.6,1
2022-04-10 18:52:21.101271,27.6,1
2022-04-10 18:53:29.80992,27.6,1
2022-04-10 18:54:28.745972,27.6,1
2022-04-10 18:55:23.108977,27.6,1
2022-04-10 18:56:27.495284,27.6,1
2022-04-10 18:57:33.589483,27.6,1
2022-04-10 18:58:29.407279,27.6,1
2022-04-10 18:59:41.84079,27.5,1
2022-04-10 19:00:27.155062,27.5,1
2022-04-10 19:01:33.594443,27.5,1
2022-04-10 19:02:32.078917,27.5,1
2022-04-10 19:03:35.466083,27.5,1
2022-04-10 19:04:32.186429,27.5,1
2022-04-10 19:05:29.876421,27.5,1
2022-04-10 19:06:34.366716,27.5,1
2022-04-10 19:07:41.094981,27.5,1
2022-04-10 19:08:39.593397,27.5,1
2022-04-10 19:09:37.848277,27.5,1
2022-04-10 19:10:41.987804,27.5,1
2022-04-10 19:11:53.796033,27.5,1
2022-04-10 19:13:01.221727,27.5,1
2022-04-10 19:13:37.804361,27.5,1
2022-04-10 19:14:44.233082,27.5,1
2022-04-10 19:15:39.562309,27.5,1
2022-04-10 19:16:59.182894,27.5,1
2022-04-10 19:17:53.783919,27.5,1
2022-04-10 19:19:00.432744,27.5,1
2022-04-10 19:19:41.724532,27.5,1
2022-04-10 19:20:54.00241,27.5,1
2022-04-10 19:21:45.702763,27.5,1
2022-04-10 19:22:44.671934,27.5,1
2022-04-10 19:23:48.640912,27.5,1
2022-04-10 19:25:13.997223,27.5,1
2022-04-10 19:25:56.759736,27.5,1
2022-04-10 19:27:03.422003,27.5,1
2022-04-10 19:27:54.076724,27.5,1
2022-04-10 19:28:51.151841,27.5,1
2022-04-10 19:29:48.763318,27.4,1
2022-04-10 19:31:15.47026,27.4,1
2022-04-10 19:31:51.077338,27.4,1
2022-04-10 19:32:58.203864,27.4,1
2022-04-10 19:33:57.809232,27.4,1
2022-04-10 19:35:03.621079,27.4,1
2022-04-10 19:36:00.283606,27.4,1
2022-04-10 19:37:06.558496,27.4,1
2022-04-10 19:37:59.551419,27.4,1
2022-04-10 19:39:05.89095,27.4,1
2022-04-10 19:40:29.892616,27.4,1
2022-04-10 19:41:15.711511,27.4,1
2022-04-10 19:42:14.883528,27.4,1
2022-04-10 19:43:05.982449,27.4,1
2022-04-10 19:44:03.517469,27.4,1
2022-04-10 19:45:12.625614,27.4,1
2022-04-10 19:46:10.002021,27.4,1
2022-04-10 19:47:10.416514,27.4,1
2022-04-10 19:48:07.62175,27.4,1
2022-04-10 19:49:32.868175,27.4,1
2022-04-10 19:50:10.655008,27.4,1
2022-04-10 19:51:11.080563,27.4,1
2022-04-10 19:52:01.73882,27.4,1
2022-04-10 19:53:09.418728,27.4,1
2022-04-10 19:54:21.129269,27.4,1
2022-04-10 19:55:19.678308,27.4,1
2022-04-10 19:56:06.450936,27.4,1
2022-04-10 19:57:08.86241,27.4,1
2022-04-10 19:58:17.073361,27.4,1
2022-04-10 19:59:14.763881,27.4,1
2022-04-10 20:00:39.412567,27.4,1
2022-04-10 20:01:15.201142,27.4,1
2022-04-10 20:02:13.307017,27.4,1
2022-04-10 20:03:19.504167,27.4,1
2022-04-10 20:04:40.400957,27.4,1
2022-04-10 20:05:16.036396,27.4,1
2022-04-10 20:06:21.617906,27.4,1
2022-04-10 20:07:32.506321,27.4,1
2022-04-10 20:08:14.680831,27.4,1
2022-04-10 20:09:16.300286,27.4,1
2022-04-10 20:10:17.289014,27.4,1
2022-04-10 20:11:16.683752,27.4,1
2022-04-10 20:12:27.738829,27.4,1
2022-04-10 20:13:22.13825,27.4,1
2022-04-10 20:14:26.310824,27.4,1
2022-04-10 20:15:25.248625,27.4,1
2022-04-10 20:16:18.720618,27.4,1
2022-04-10 20:17:22.301912,27.4,1
2022-04-10 20:18:26.799565,27.4,1
2022-04-10 20:19:25.541079,27.4,1
2022-04-10 20:20:36.138028,27.4,1
2022-04-10 20:21:30.325891,27.4,1
2022-04-10 20:22:23.457375,27.4,1
2022-04-10 20:23:22.403882,27.4,1
2022-04-10 20:24:31.90438,27.4,1
2022-04-10 20:25:27.430853,27.4,1
2022-04-10 20:26:26.414083,27.4,1
2022-04-10 20:27:31.890371,27.4,1
2022-04-10 20:28:32.465563,27.3,1
2022-04-10 20:29:31.189907,27.3,1
2022-04-10 20:30:51.234547,27.3,1
2022-04-10 20:31:40.311167,27.3,1
2022-04-10 20:32:30.691984,27.3,1
2022-04-10 20:33:31.06228,27.3,1
2022-04-10 20:34:43.32891,27.2,1
2022-04-10 20:35:44.287534,27.2,1
2022-04-10 20:36:37.413651,27.2,1
2022-04-10 20:37:37.381237,27.2,1
2022-04-10 20:38:33.86644,27.2,1
2022-04-10 20:39:40.860161,27.2,1
2022-04-10 20:40:39.44604,27.1,1
2022-04-10 20:41:36.839562,27.1,1
2022-04-10 20:42:49.033996,27.1,1
2022-04-10 20:43:53.553743,27.1,1
2022-04-10 20:44:41.826759,27.1,1
2022-04-10 20:45:42.640095,27.1,1
2022-04-10 20:46:43.569973,27.1,1
2022-04-10 20:47:47.993204,27.0,1
2022-04-10 20:48:51.957409,27.0,1
2022-04-10 20:49:39.006778,27.0,1
2022-04-10 20:50:56.116767,27.0,1
2022-04-10 20:51:44.120837,27.0,1
2022-04-10 20:52:47.660337,27.0,1
2022-04-10 20:53:52.975918,27.0,1
2022-04-10 20:54:54.313616,27.0,1
2022-04-10 20:55:56.80207,27.0,1
2022-04-10 20:56:49.089762,26.9,1
2022-04-10 20:58:00.815877,26.9,1
2022-04-10 20:58:52.307736,26.9,1
2022-04-10 20:59:54.048413,26.9,1
2022-04-10 21:00:55.775676,26.9,1
2022-04-10 21:01:58.542831,26.9,1
2022-04-10 21:02:57.23741,26.9,1
2022-04-10 21:04:05.737743,26.9,1
2022-04-10 21:04:57.980326,26.9,1
2022-04-10 21:05:52.123138,26.9,1
2022-04-10 21:06:56.867793,26.8,1
2022-04-10 21:08:00.700948,26.8,1
2022-04-10 21:08:52.906897,26.8,1
2022-04-10 21:10:05.645766,26.8,1
2022-04-10 21:10:58.927974,26.8,1
2022-04-10 21:11:58.941074,26.8,1
2022-04-10 21:13:02.888943,26.8,1
2022-04-10 21:14:10.925624,26.8,1
2022-04-10 21:14:57.742874,26.8,1
2022-04-10 21:15:59.582091,26.8,1
2022-04-10 21:17:08.362239,26.7,1
2022-04-10 21:18:02.350895,26.7,1
2022-04-10 21:19:05.71186,26.7,1
2022-04-10 21:20:26.901067,26.7,1
2022-04-10 21:21:02.575877,26.7,1
2022-04-10 21:22:09.220446,26.7,1
2022-04-10 21:23:07.234471,26.7,1
2022-04-10 21:24:08.99236,26.7,1
2022-04-10 21:25:18.576109,26.7,1
2022-04-10 21:26:13.515473,26.7,1
2022-04-10 21:27:20.648795,26.7,1
2022-04-10 21:28:12.042985,26.7,1
2022-04-10 21:29:15.099966,26.6,1
2022-04-10 21:30:06.440993,26.6,1
2022-04-10 21:31:14.213775,26.6,1
2022-04-10 21:32:12.84413,26.6,1
2022-04-10 21:33:17.51994,26.6,1
2022-04-10 21:34:14.521249,26.6,1
2022-04-10 21:35:16.674316,26.6,1
2022-04-10 21:36:14.300959,26.6,1
2022-04-10 21:37:18.466734,26.6,1
2022-04-10 21:38:13.512022,26.6,1
2022-04-10 21:39:21.036236,26.6,1
2022-04-10 21:40:18.88117,26.6,1
2022-04-10 21:41:16.732275,26.6,1
2022-04-10 21:42:38.983435,26.6,1
2022-04-10 21:43:32.503528,26.6,1
2022-04-10 21:44:26.236289,26.6,1
2022-04-10 21:45:26.114234,26.6,1
2022-04-10 21:46:20.31658,26.6,1
2022-04-10 21:47:22.970389,26.6,1
2022-04-10 21:48:21.841075,26.6,1
2022-04-10 21:49:22.286836,26.6,1
2022-04-10 21:50:28.213335,26.6,1
2022-04-10 21:51:22.908999,26.5,1
2022-04-10 21:52:29.932892,26.5,1
2022-04-10 21:53:22.972343,26.5,1
2022-04-10 21:54:24.526535,26.5,1
