gateway_id,node_id, timestamp,value.temp1,value.temp2,value.temp3,value.hum1,value.hum2,value.water_level,value.water_leak,value.door,value.fire,value.status_temp1,value.status_temp2,value.status_temp3,value.status_hum1,value.status_hum2,value.status_water_level,value.status_water_leak,value.status_door,value.status_fire,value.anomaly_score_temp1,value.anomaly_score_temp2,value.anomaly_score_temp3,value.anomaly_score_hum1,value.anomaly_score_hum2,value.anomaly_score_waterlevel,value.anomaly_score_waterleak,value.anomaly_score_door,value.anomaly_score_fire
,LW111100001111BBCD,5/30/2022 14:41:44,26.9,26.9,27,36.6,35.7,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:42:45,26.9,26.9,27,36.1,35.6,1983,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:43:47,26.9,26.9,27,36.1,35.6,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:44:49,26.9,26.9,27,36.4,35.8,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:45:50,26.5,26.9,26.9,36.3,35.9,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.23,0.22,0.23,0.22,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:46:51,26.5,26.9,26.9,36.5,35.9,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.23,0.23,0.21,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:47:52,26.9,26.9,26.9,36.7,35.8,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:48:55,26.9,26.9,27,36.5,35.8,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:49:56,26.5,26.9,27,36.4,35.9,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.18,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:50:58,26.5,26.9,26.9,37,35.8,1213,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.23,0.22,0.23,0.22,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:51:59,26.5,27,26.9,36.7,35.8,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.19,0.23,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:53:00,27,27,26.9,37.1,35.7,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.23,0.21,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:54:01,27,27,26.9,36.7,35.9,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.2,0.19,0.23,0.23,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:55:01,27,27,26.9,36.3,35.8,972,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.2,0.19,0.23,0.22,0.21,0.06,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:56:03,26.5,27,26.9,36.2,35.8,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.19,0.23,0.22,0.21,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:57:05,27,27,26.9,36.2,35.8,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.23,0.22,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:58:06,27,27,26.9,36.4,35.8,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.23,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:59:07,27,27,26.9,36.3,35.8,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.2,0.19,0.23,0.22,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:00:08,27,27,27,36.2,35.8,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.18,0.22,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:01:09,26.5,27,27,36.6,35.8,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.19,0.18,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:02:11,27,27,26.9,36.6,35.8,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.23,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:03:13,27,27,26.9,36.6,35.8,3140,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.23,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:04:15,27,27,26.9,36.6,35.8,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.23,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:05:16,27,27,27,36.6,35.7,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.18,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:06:18,27,27,26.9,36.6,35.8,1213,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.2,0.19,0.23,0.23,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:07:19,27,27,26.9,36.7,35.8,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.23,0.23,0.21,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:08:21,26.5,27,26.9,36.3,35.8,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.19,0.23,0.22,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:09:22,27,27,26.9,36.3,35.6,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.23,0.22,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:10:24,26.5,27,27,36.7,35.6,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.19,0.18,0.23,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:11:25,27,27,27,36.4,35.7,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.18,0.23,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:12:26,27,27,27,36.6,35.7,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.18,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:13:28,27,27,27,36.8,35.7,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.18,0.23,0.21,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:14:29,26.5,27,26.9,36.6,35.7,2418,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.19,0.23,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:15:31,26.5,27,27,36.6,35.5,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.19,0.18,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:16:32,27,27,27,36.4,35.5,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.18,0.23,0.21,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:17:34,26.5,27,27,36,35.5,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.19,0.18,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:18:36,27,27,27,36.2,35.6,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.18,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:19:37,27,27,26.9,36.4,35.5,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.2,0.19,0.23,0.23,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:20:39,27,27,27,35.9,35.5,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.18,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:21:40,27,27,27,35.9,35.6,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.2,0.19,0.18,0.23,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:22:41,27,27,27,36.3,35.7,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.18,0.22,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:23:43,26.5,27,26.9,36.5,35.5,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.19,0.23,0.23,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:24:44,27,27,27,36.5,35.5,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.18,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:25:45,26.5,27,26.9,36.3,35.6,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.23,0.19,0.23,0.22,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:26:46,27,27,27,36.5,35.6,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.18,0.23,0.21,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:27:49,27,27,27,36.6,35.6,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.18,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:28:51,27.1,27.1,26.9,36.5,35.7,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.21,0.21,0.23,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:29:51,27.1,27.1,27,36.3,35.7,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.21,0.21,0.18,0.22,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:30:53,26.5,27.1,26.9,36.8,35.5,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.21,0.23,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:31:54,26.5,27.1,26.9,36.2,35.5,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.21,0.23,0.22,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:32:55,27.1,27.1,27,36.7,35.3,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.21,0.21,0.18,0.23,0.22,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:33:56,26.5,27.1,27,36.5,35.4,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.21,0.18,0.23,0.22,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:34:58,26.5,27.1,27,36.4,35.4,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.21,0.18,0.23,0.22,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:36:00,26.5,27.1,26.9,36.1,35.5,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.21,0.23,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:37:01,27,27,26.9,36.3,35.3,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.23,0.22,0.22,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:38:02,26.5,27,26.9,36.3,35.5,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.19,0.23,0.22,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:39:04,26.5,27,26.9,36.6,35.5,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.19,0.23,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:40:06,27,27,26.9,36.4,35.5,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.23,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:41:07,27.1,27.1,26.9,36.2,35.5,3140,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.21,0.21,0.23,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:42:08,27.1,27.1,26.9,36.1,35.5,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.21,0.21,0.23,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:43:09,26.5,27.1,26.9,36.1,35.3,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.21,0.23,0.22,0.22,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:44:10,27.1,27.1,26.9,36.5,35.3,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.21,0.21,0.23,0.23,0.22,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:45:11,27.1,27.1,26.9,35.9,35.3,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.21,0.21,0.23,0.23,0.22,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:46:12,26.5,27,26.9,35.9,35.3,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.19,0.23,0.23,0.22,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:47:13,26.5,27,26.9,36.5,35.2,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.19,0.23,0.23,0.22,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:48:14,27,27,27,36.1,35.3,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.18,0.22,0.22,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:49:15,27,27,26.9,35.5,35.1,1985,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.23,0.22,0.22,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:50:16,27,27,27,35.9,35.2,2177,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.18,0.23,0.22,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:51:17,27,27,26.9,36.1,35.2,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.23,0.22,0.22,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:52:19,27,27,26.9,36,35.1,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.23,0.22,0.22,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:53:21,27,27,26.9,35.7,35,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.23,0.23,0.22,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:54:22,27,27,27,35.3,35,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.18,0.22,0.22,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:55:23,26.5,27,26.9,35.5,35.1,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.19,0.23,0.22,0.22,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:56:24,26.5,27,27,35.5,35,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.19,0.18,0.22,0.22,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:57:25,27,27,26.9,35.7,34.8,3142,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.23,0.23,0.22,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:58:27,26.5,27,26.9,35.4,34.8,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.19,0.23,0.22,0.22,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 15:59:29,27,27,27,35,34.7,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.18,0.21,0.22,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:00:31,27,27,26.9,35.2,34.8,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.23,0.21,0.22,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:01:33,27,27,26.9,34.9,34.8,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.23,0.2,0.22,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:02:34,26.5,26.9,26.9,34.9,34.6,1983,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.23,0.2,0.22,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:03:37,26.5,26.9,26.9,34.9,34.5,3142,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.23,0.2,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:04:38,26.9,26.9,27,35,34.4,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.21,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:05:38,26.9,26.9,27,34.8,34.3,3142,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.2,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:06:39,26.9,26.9,27,34.6,34.3,2563,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.2,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:07:41,26.9,26.9,26.9,35.1,34.1,3142,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.21,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:08:42,26.5,26.9,27,34.2,33.9,3142,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.18,0.19,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:09:45,26.5,26.9,26.9,34.3,33.9,3142,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.23,0.19,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:10:45,26.9,26.9,27,34.2,33.8,3142,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.19,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:11:48,26.9,26.9,26.9,34.5,33.9,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.19,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:12:49,26.9,26.9,26.9,34,33.9,3142,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:13:51,26.9,26.9,26.9,33.8,33.9,1985,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:14:53,26.9,26.9,26.9,34.1,33.7,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:15:54,26.4,26.9,26.9,33.9,33.9,1985,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:16:55,26.4,26.9,26.9,33.6,33.6,2563,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:17:55,26.9,26.9,26.9,33.9,33.5,3139,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:18:57,26.9,26.9,26.9,33.9,33.5,3138,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:19:58,26.9,26.9,26.9,33.9,33.7,3142,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:21:00,26.9,26.9,26.9,33.5,33.3,1982,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:22:02,26.4,26.9,26.9,33.7,33.4,3142,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:23:04,26.9,26.9,26.9,34.1,33.6,2563,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:24:06,26.9,26.9,26.9,33.6,33.2,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:25:08,26.9,26.9,26.9,33.6,33.3,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:26:10,26.4,26.9,26.9,34.1,33.4,3142,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:27:12,26.9,26.9,26.9,33.2,33.4,2563,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:28:13,26.9,26.9,26.9,34.2,33.4,2560,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.19,0.2,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:29:15,26.4,26.9,26.9,33.5,33.4,3142,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:30:16,26.4,26.9,26.9,33.9,33.6,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:31:17,26.9,26.9,26.9,33.5,33.5,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:32:18,26.9,26.9,26.9,33.7,33.3,3137,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.03,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:33:20,26.9,26.9,26.9,33.7,33.3,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:34:22,26.9,26.9,26.9,34.2,33.3,3142,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.19,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:35:23,26.9,26.9,26.9,34.1,33.5,3142,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.2,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:36:25,26.9,26.9,26.9,34.2,33.2,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.19,0.2,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:37:27,26.8,26.8,26.9,34.3,33.4,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.21,0.2,0.23,0.19,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:38:28,26.4,26.8,26.9,34.2,33.6,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.2,0.23,0.19,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:39:28,26.4,26.8,26.9,33.7,33.3,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.2,0.23,0.2,0.2,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:40:30,26.4,26.8,26.9,33.5,33.3,3139,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.2,0.23,0.2,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:41:31,26.4,26.8,26.9,34.1,33.3,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.2,0.23,0.2,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:42:32,26.4,26.8,26.9,33.5,33.2,3142,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.2,0.23,0.2,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:43:34,26.4,26.8,26.8,33.4,33.1,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.2,0.23,0.2,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 16:44:36,26.4,26.8,26.9,33.6,33.2,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.2,0.23,0.2,0.2,-0.1,0,0.1,0
